z6-18394,,Port1,Port1,Port1,Port2,Port2,Port2,Port7,Port7,Port8,Port8, 
# Records: 31913,,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  EC,raw  Water Temperature,raw  Weighted EC,raw  EC,raw  Water Temperature,raw  Weighted EC,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
05/05/2025 07:00:00 PM,95440,2923,5800,2923,0,6721,0,2100,8404,10197,6642,UTC-04:00
05/05/2025 07:15:00 PM,95441,2924,5800,2924,0,6611,0,2100,8399,10197,6602,UTC-04:00
05/05/2025 07:30:00 PM,95442,2926,5800,2926,0,6530,0,2100,8395,10197,6554,UTC-04:00
05/05/2025 07:45:00 PM,95443,2927,5800,2927,0,6472,0,2100,8389,10196,6509,UTC-04:00
05/05/2025 08:00:00 PM,95444,2928,5800,2928,0,6408,0,2100,8387,10197,6465,UTC-04:00
05/05/2025 08:15:00 PM,95445,2928,5800,2928,0,6363,0,2100,8387,10198,6441,UTC-04:00
05/05/2025 08:30:00 PM,95446,2928,5800,2928,0,6329,0,2100,8383,10198,6415,UTC-04:00
05/05/2025 08:45:00 PM,95447,2927,5800,2927,0,6318,0,2100,8380,10200,6414,UTC-04:00
05/05/2025 09:00:00 PM,95448,2928,5800,2928,0,6297,0,2100,8378,10201,6401,UTC-04:00
05/05/2025 09:15:00 PM,95449,2927,5800,2927,0,6281,0,2100,8373,10201,6383,UTC-04:00
05/05/2025 09:30:00 PM,95450,2927,5800,2927,0,6273,0,2100,8374,10201,6384,UTC-04:00
05/05/2025 09:45:00 PM,95451,2928,5800,2928,0,6275,0,2100,8371,10200,6388,UTC-04:00
05/05/2025 10:00:00 PM,95452,2933,5800,2933,0,6253,0,2100,8367,10200,6371,UTC-04:00
05/05/2025 10:15:00 PM,95453,2934,5800,2934,0,6250,0,2100,8369,10200,6371,UTC-04:00
05/05/2025 10:30:00 PM,95454,2934,5800,2934,0,6239,0,2100,8351,10199,6361,UTC-04:00
05/05/2025 10:45:00 PM,95455,2934,5800,2934,0,6223,0,2100,8353,10197,6350,UTC-04:00
05/05/2025 11:00:00 PM,95456,2934,5800,2934,0,6220,0,2100,8351,10196,6332,UTC-04:00
05/05/2025 11:15:00 PM,95457,2934,5800,2934,0,6206,0,2100,8349,10196,6320,UTC-04:00
05/05/2025 11:30:00 PM,95458,2936,5800,2936,0,6191,0,2100,8349,10196,6307,UTC-04:00
05/05/2025 11:45:00 PM,95459,2937,5800,2937,0,6173,0,2100,8346,10194,6298,UTC-04:00
05/06/2025 12:00:00 AM,95460,2936,5800,2936,0,6153,0,2100,8344,10193,6287,UTC-04:00
05/06/2025 12:15:00 AM,95462,2934,5800,2934,0,6143,0,2100,8311,10192,6289,UTC-04:00
05/06/2025 12:30:00 AM,95463,2935,5800,2935,0,6150,0,2100,8319,10191,6283,UTC-04:00
05/06/2025 12:45:00 AM,95464,2934,5800,2934,0,6150,0,2100,8323,10188,6277,UTC-04:00
05/06/2025 01:00:00 AM,95465,2935,5800,2935,0,6150,0,2100,8320,10188,6264,UTC-04:00
05/06/2025 01:15:00 AM,95466,2934,5800,2934,0,6151,0,2100,8320,10186,6251,UTC-04:00
05/06/2025 01:30:00 AM,95467,2937,5800,2937,0,6153,0,2100,8317,10183,6242,UTC-04:00
05/06/2025 01:45:00 AM,95468,2939,5800,2939,0,6160,0,2100,8317,10181,6238,UTC-04:00
05/06/2025 02:00:00 AM,95469,2934,5800,2934,0,6147,0,2100,8317,10181,6230,UTC-04:00
05/06/2025 02:15:00 AM,95470,2935,5800,2935,0,6153,0,2100,8316,10179,6222,UTC-04:00
05/06/2025 02:30:00 AM,95471,2936,5800,2936,0,6155,0,2100,8315,10178,6219,UTC-04:00
05/06/2025 02:45:00 AM,95472,2934,5800,2934,0,6150,0,2100,8315,10177,6221,UTC-04:00
05/06/2025 03:00:00 AM,95473,2933,5800,2933,0,6144,0,2100,8311,10174,6230,UTC-04:00
05/06/2025 03:15:00 AM,95474,2932,5800,2932,0,6134,0,2100,8308,10174,6227,UTC-04:00
05/06/2025 03:30:00 AM,95475,2931,5800,2931,0,6115,0,2100,8308,10173,6214,UTC-04:00
05/06/2025 03:45:00 AM,95476,2929,5800,2929,0,6111,0,2100,8308,10171,6202,UTC-04:00
05/06/2025 04:00:00 AM,95477,2929,5800,2929,0,6129,0,2100,8308,10171,6214,UTC-04:00
05/06/2025 04:15:00 AM,95478,2929,5800,2929,0,6155,0,2100,8307,10172,6217,UTC-04:00
05/06/2025 04:30:00 AM,95479,2934,5800,2934,0,6170,0,2100,8305,10170,6222,UTC-04:00
05/06/2025 04:45:00 AM,95480,2934,5800,2934,0,6170,0,2100,8305,10168,6226,UTC-04:00
05/06/2025 05:00:00 AM,95481,2929,5800,2929,0,6170,0,2100,8304,10165,6237,UTC-04:00
05/06/2025 05:15:00 AM,95482,2930,5800,2930,0,6170,0,2100,8301,10165,6233,UTC-04:00
05/06/2025 05:30:00 AM,95483,2929,5800,2929,0,6170,0,2100,8295,10166,6228,UTC-04:00
05/06/2025 05:45:00 AM,95484,2930,5800,2930,0,6170,0,2100,8296,10165,6227,UTC-04:00
05/06/2025 06:00:00 AM,95485,2934,5800,2934,0,6183,0,2100,8296,10165,6226,UTC-04:00
05/06/2025 06:15:00 AM,95486,2932,5800,2932,0,6215,0,2100,8297,10163,6240,UTC-04:00
05/06/2025 06:30:00 AM,95487,2930,5800,2930,0,6253,0,2100,8255,10163,6261,UTC-04:00
05/06/2025 06:45:00 AM,95488,2930,5800,2930,0,6291,0,2100,8292,10163,6286,UTC-04:00
05/06/2025 07:00:00 AM,95489,2930,5800,2930,0,6321,0,2100,8293,10164,6311,UTC-04:00
05/06/2025 07:15:00 AM,95490,2932,5800,2932,0,6368,0,2100,8293,10165,6341,UTC-04:00
05/06/2025 07:30:00 AM,95491,2933,5800,2933,0,6411,0,2100,8253,10165,6371,UTC-04:00
05/06/2025 07:45:00 AM,95492,2937,5800,2937,0,6445,0,2100,8280,10167,6407,UTC-04:00
05/06/2025 08:00:00 AM,95493,2936,5797,2936,0,6458,0,2100,8282,10167,6416,UTC-04:00
05/06/2025 08:15:00 AM,95494,2931,5800,2931,0,6505,0,2100,8284,10166,6441,UTC-04:00
05/06/2025 08:30:00 AM,95495,2931,5800,2931,0,6614,0,2100,8294,10163,6486,UTC-04:00
05/06/2025 08:45:00 AM,95496,2932,5800,2932,0,6751,0,2100,8292,10159,6545,UTC-04:00
05/06/2025 09:00:00 AM,95497,2931,5800,2931,0,6763,0,2100,8298,10157,6561,UTC-04:00
05/06/2025 09:15:00 AM,95498,2933,5800,2933,0,6805,0,2100,8304,10155,6609,UTC-04:00
05/06/2025 09:30:00 AM,95499,2931,5800,2931,0,6957,0,2100,8311,10154,6717,UTC-04:00
05/06/2025 09:45:00 AM,95500,2931,5800,2931,0,7113,0,2100,8322,10153,6807,UTC-04:00
05/06/2025 10:00:00 AM,95501,2930,5800,2930,0,7035,0,2100,8340,10151,6811,UTC-04:00
05/06/2025 10:15:00 AM,95502,2927,5800,2927,0,7135,0,2100,8355,10149,6891,UTC-04:00
05/06/2025 10:30:00 AM,95503,2926,5800,2926,0,7363,0,2100,8377,10146,6966,UTC-04:00
05/06/2025 10:45:00 AM,95504,2927,5800,2927,0,7588,0,2100,8398,10145,7025,UTC-04:00
05/06/2025 11:00:00 AM,95505,2926,5800,2926,0,7664,0,2100,8423,10144,7057,UTC-04:00
05/06/2025 11:15:00 AM,95506,2925,5800,2925,0,7803,0,2100,8441,10143,7107,UTC-04:00
05/06/2025 11:30:00 AM,95507,2924,5800,2924,0,7888,0,2100,8447,10142,7153,UTC-04:00
05/06/2025 11:45:00 AM,95508,2923,5800,2923,0,7823,0,2100,8452,10141,7155,UTC-04:00
05/06/2025 12:00:00 PM,95509,2923,5800,2923,0,7705,0,2100,8447,10142,7123,UTC-04:00
05/06/2025 12:15:00 PM,95510,2924,5800,2924,0,7673,0,2100,8453,10140,7128,UTC-04:00
05/06/2025 12:30:00 PM,95511,2924,5800,2924,467,7708,0,2100,8476,10137,7216,UTC-04:00
05/06/2025 12:45:00 PM,95512,2923,5800,2923,0,7783,0,2100,8463,10135,7307,UTC-04:00
05/06/2025 01:00:00 PM,95513,2924,5800,2924,0,7654,0,2100,8459,10135,7284,UTC-04:00
05/06/2025 01:15:00 PM,95514,2923,5800,2923,0,7627,0,2100,8445,10135,7250,UTC-04:00
05/06/2025 01:30:00 PM,95515,2923,5801,2923,681,7519,0,2100,8450,10135,7178,UTC-04:00
05/06/2025 01:45:00 PM,95516,2923,5809,2923,0,7507,0,2100,8455,10133,7157,UTC-04:00
05/06/2025 02:00:00 PM,95517,2922,5810,2922,0,7541,0,2100,8461,10132,7192,UTC-04:00
05/06/2025 02:15:00 PM,95518,2921,5810,2921,0,7658,0,2100,8475,10128,7272,UTC-04:00
05/06/2025 02:30:00 PM,95519,2922,5810,2922,788,7781,0,2100,8444,10125,7354,UTC-04:00
05/06/2025 02:45:00 PM,95520,2922,5810,2922,0,7705,0,2100,8486,10122,7377,UTC-04:00
05/06/2025 03:00:00 PM,95521,2922,5810,2922,0,7714,0,2100,8506,10120,7421,UTC-04:00
05/06/2025 03:15:00 PM,95522,2921,5810,2921,0,7767,0,2100,8513,10116,7504,UTC-04:00
05/06/2025 03:30:00 PM,95523,2922,5810,2922,0,7701,0,2100,8520,10113,7536,UTC-04:00
05/06/2025 03:45:00 PM,95524,2922,5810,2922,0,7653,0,2100,8510,10111,7514,UTC-04:00
05/06/2025 04:00:00 PM,95525,2925,5810,2925,869,7513,1744,2100,8500,10109,7433,UTC-04:00
05/06/2025 04:15:00 PM,95526,2923,5813,2923,457,7389,0,2100,8487,10107,7368,UTC-04:00
05/06/2025 04:30:00 PM,95527,2921,5819,2921,437,7386,0,2100,8481,10105,7335,UTC-04:00
05/06/2025 04:45:00 PM,95528,2920,5820,2920,0,7367,0,2100,8479,10104,7304,UTC-04:00
05/06/2025 05:00:00 PM,95529,2921,5820,2921,0,7307,0,2100,8470,10101,7263,UTC-04:00
05/06/2025 05:15:00 PM,95530,2922,5820,2922,0,7260,0,2100,8463,10100,7213,UTC-04:00
05/06/2025 05:30:00 PM,95531,2920,5820,2920,0,7264,0,2100,8449,10099,7191,UTC-04:00
05/06/2025 05:45:00 PM,95532,2922,5820,2922,675,7245,0,2100,8446,10097,7169,UTC-04:00
05/06/2025 06:00:00 PM,95533,2922,5820,2922,0,7201,0,2100,8438,10096,7141,UTC-04:00
05/06/2025 06:15:00 PM,95534,2920,5820,2920,0,7157,0,2100,8432,10096,7124,UTC-04:00
05/06/2025 06:30:00 PM,95535,2920,5820,2920,0,7144,0,2100,8425,10093,7111,UTC-04:00
05/06/2025 06:45:00 PM,95536,2919,5820,2919,0,7099,0,2100,8419,10091,7081,UTC-04:00
05/06/2025 07:00:00 PM,95537,2919,5820,2919,0,7041,0,2100,8413,10091,7040,UTC-04:00
05/06/2025 07:15:00 PM,95538,2919,5820,2919,0,6962,0,2100,8409,10090,7003,UTC-04:00
05/06/2025 07:30:00 PM,95539,2921,5820,2921,0,6880,0,2100,8393,10090,6975,UTC-04:00
05/06/2025 07:45:00 PM,95540,2921,5820,2921,477,6827,0,2100,8388,10090,6950,UTC-04:00
05/06/2025 08:00:00 PM,95541,2921,5824,2921,0,6755,0,2100,8386,10089,6897,UTC-04:00
05/06/2025 08:15:00 PM,95542,2921,5830,2921,0,6673,0,2100,8380,10089,6829,UTC-04:00
05/06/2025 08:30:00 PM,95543,2919,5830,2919,0,6583,0,2100,8324,10092,6765,UTC-04:00
05/06/2025 08:45:00 PM,95544,2919,5830,2919,0,6504,0,2100,8369,10094,6731,UTC-04:00
05/06/2025 09:00:00 PM,95545,2917,5830,2917,0,6473,0,2100,8367,10094,6715,UTC-04:00
05/06/2025 09:15:00 PM,95546,2918,5830,2918,0,6488,0,2100,8362,10091,6727,UTC-04:00
05/06/2025 09:30:00 PM,95547,2917,5830,2917,0,6490,0,2100,8355,10089,6723,UTC-04:00
05/06/2025 09:45:00 PM,95548,2918,5830,2918,0,6504,0,2100,8355,10089,6736,UTC-04:00
05/06/2025 10:00:00 PM,95549,2919,5830,2919,0,6541,0,2100,8352,10087,6748,UTC-04:00
05/06/2025 10:15:00 PM,95550,2919,5830,2919,0,6560,0,2100,8351,10085,6754,UTC-04:00
05/06/2025 10:30:00 PM,95551,2920,5830,2920,0,6570,0,2100,8346,10085,6766,UTC-04:00
05/06/2025 10:45:00 PM,95552,2920,5830,2920,0,6556,0,2100,8346,10083,6761,UTC-04:00
05/06/2025 11:00:00 PM,95553,2919,5830,2919,0,6497,0,2100,8341,10083,6729,UTC-04:00
05/06/2025 11:15:00 PM,95554,2919,5830,2919,0,6422,0,2100,8342,10082,6680,UTC-04:00
05/06/2025 11:30:00 PM,95555,2920,5830,2920,0,6357,0,2100,8339,10081,6645,UTC-04:00
05/06/2025 11:45:00 PM,95556,2924,5822,2924,0,6330,0,2100,8335,10079,6619,UTC-04:00
05/07/2025 12:00:00 AM,95557,2926,5820,2926,0,6312,0,2100,8333,10078,6602,UTC-04:00
05/07/2025 12:15:00 AM,95559,2925,5822,2925,0,6332,0,2100,8302,10076,6626,UTC-04:00
05/07/2025 12:30:00 AM,95560,2920,5830,2920,0,6351,0,2100,8311,10075,6629,UTC-04:00
05/07/2025 12:45:00 AM,95561,2918,5830,2918,0,6376,0,2100,8313,10073,6632,UTC-04:00
05/07/2025 01:00:00 AM,95562,2919,5830,2919,0,6435,0,2100,8314,10068,6661,UTC-04:00
05/07/2025 01:15:00 AM,95563,2921,5830,2921,0,6444,0,2100,8311,10068,6672,UTC-04:00
05/07/2025 01:30:00 AM,95564,2920,5830,2920,0,6411,0,2100,8308,10067,6671,UTC-04:00
05/07/2025 01:45:00 AM,95565,2919,5830,2919,0,6432,0,2100,8308,10067,6677,UTC-04:00
05/07/2025 02:00:00 AM,95566,2919,5830,2919,0,6431,0,2100,8307,10065,6658,UTC-04:00
05/07/2025 02:15:00 AM,95567,2919,5830,2919,0,6336,0,2100,8305,10064,6605,UTC-04:00
05/07/2025 02:30:00 AM,95568,2918,5830,2918,0,6273,0,2100,8302,10065,6555,UTC-04:00
05/07/2025 02:45:00 AM,95569,2918,5830,2918,0,6247,0,2100,8299,10065,6513,UTC-04:00
05/07/2025 03:00:00 AM,95570,2917,5830,2917,0,6217,0,2100,8298,10066,6473,UTC-04:00
05/07/2025 03:15:00 AM,95571,2917,5830,2917,0,6267,0,2100,8297,10064,6495,UTC-04:00
05/07/2025 03:30:00 AM,95572,2918,5830,2918,0,6320,0,2100,8296,10062,6524,UTC-04:00
05/07/2025 03:45:00 AM,95573,2918,5830,2918,0,6347,0,2100,8295,10061,6548,UTC-04:00
05/07/2025 04:00:00 AM,95574,2918,5830,2918,0,6312,0,2100,8293,10060,6521,UTC-04:00
05/07/2025 04:15:00 AM,95575,2917,5830,2917,0,6270,0,2100,8293,10062,6498,UTC-04:00
05/07/2025 04:30:00 AM,95576,2919,5830,2919,0,6245,0,2100,8290,10063,6472,UTC-04:00
05/07/2025 04:45:00 AM,95577,2918,5830,2918,0,6223,0,2100,8292,10064,6460,UTC-04:00
05/07/2025 05:00:00 AM,95578,2917,5830,2917,0,6163,0,2100,8289,10064,6423,UTC-04:00
05/07/2025 05:15:00 AM,95579,2917,5830,2917,0,6177,0,2100,8288,10064,6419,UTC-04:00
05/07/2025 05:30:00 AM,95580,2918,5830,2918,0,6195,0,2100,8286,10064,6405,UTC-04:00
05/07/2025 05:45:00 AM,95581,2919,5830,2919,0,6225,0,2100,8274,10063,6437,UTC-04:00
05/07/2025 06:00:00 AM,95582,2919,5830,2919,0,6256,0,2100,8274,10063,6520,UTC-04:00
05/07/2025 06:15:00 AM,95583,2919,5830,2919,0,6284,0,2100,8273,10064,6582,UTC-04:00
05/07/2025 06:30:00 AM,95584,2918,5830,2918,0,6315,0,2100,8271,10067,6630,UTC-04:00
05/07/2025 06:45:00 AM,95585,2920,5830,2920,0,6347,0,2100,8269,10068,6668,UTC-04:00
05/07/2025 07:00:00 AM,95586,2920,5830,2920,0,6390,0,2100,8269,10069,6697,UTC-04:00
05/07/2025 07:15:00 AM,95587,2918,5830,2918,0,6424,0,2100,8270,10072,6733,UTC-04:00
05/07/2025 07:30:00 AM,95588,2919,5830,2919,0,6463,0,2100,8264,10073,6760,UTC-04:00
05/07/2025 07:45:00 AM,95589,2918,5830,2918,0,6501,0,2100,8264,10075,6788,UTC-04:00
05/07/2025 08:00:00 AM,95590,2919,5830,2919,0,6539,0,2100,8266,10075,6798,UTC-04:00
05/07/2025 08:15:00 AM,95591,2917,5830,2917,0,6589,0,2100,8268,10076,6813,UTC-04:00
05/07/2025 08:30:00 AM,95592,2917,5830,2917,0,6702,0,2100,8270,10076,6828,UTC-04:00
05/07/2025 08:45:00 AM,95593,2918,5830,2918,0,6834,0,2100,8279,10075,6896,UTC-04:00
05/07/2025 09:00:00 AM,95594,2916,5830,2916,0,6959,0,2100,8282,10075,6869,UTC-04:00
05/07/2025 09:15:00 AM,95595,2916,5830,2916,0,6983,0,2100,8285,10075,6808,UTC-04:00
05/07/2025 09:30:00 AM,95596,2915,5830,2915,0,7010,0,2100,8278,10076,6797,UTC-04:00
05/07/2025 09:45:00 AM,95597,2918,5830,2918,0,7038,0,2100,8294,10075,6800,UTC-04:00
05/07/2025 10:00:00 AM,95598,2918,5830,2918,0,7187,0,2100,8314,10075,6892,UTC-04:00
05/07/2025 10:15:00 AM,95599,2918,5830,2918,426,7391,0,2100,8329,10074,6989,UTC-04:00
05/07/2025 10:30:00 AM,95600,2918,5830,2918,663,7523,1839,2100,8351,10074,7000,UTC-04:00
05/07/2025 10:45:00 AM,95601,2919,5830,2919,0,7470,0,2100,8356,10074,6987,UTC-04:00
05/07/2025 11:00:00 AM,95602,2920,5830,2920,0,7375,0,2100,8350,10075,6961,UTC-04:00
05/07/2025 11:15:00 AM,95603,2920,5830,2920,0,7151,0,2100,8352,10075,6881,UTC-04:00
05/07/2025 11:30:00 AM,95604,2921,5825,2921,0,7067,0,2100,8351,10076,6834,UTC-04:00
05/07/2025 11:45:00 AM,95605,2924,5821,2924,0,7115,0,2100,8368,10076,6815,UTC-04:00
05/07/2025 12:00:00 PM,95606,2923,5830,2923,0,7209,0,2100,8402,10075,6823,UTC-04:00
05/07/2025 12:15:00 PM,95607,2922,5830,2922,0,7434,0,2100,8438,10074,6925,UTC-04:00
05/07/2025 12:30:00 PM,95608,2920,5830,2920,637,7532,1813,2100,8451,10074,6985,UTC-04:00
05/07/2025 12:45:00 PM,95609,2918,5830,2918,0,7628,0,2100,8485,10076,7029,UTC-04:00
05/07/2025 01:00:00 PM,95610,2917,5830,2917,595,7750,1771,2100,8497,10075,7075,UTC-04:00
05/07/2025 01:15:00 PM,95611,2918,5830,2918,0,7829,0,2100,8531,10075,7101,UTC-04:00
05/07/2025 01:30:00 PM,95612,2918,5830,2918,0,8025,0,2100,8545,10073,7187,UTC-04:00
05/07/2025 01:45:00 PM,95613,2917,5830,2917,0,7891,0,2100,8567,10073,7214,UTC-04:00
05/07/2025 02:00:00 PM,95614,2918,5830,2918,675,7683,1851,2100,8570,10072,7194,UTC-04:00
05/07/2025 02:15:00 PM,95615,2918,5830,2918,0,7615,0,2100,8561,10073,7164,UTC-04:00
05/07/2025 02:30:00 PM,95616,2918,5830,2918,0,7593,0,2100,8567,10071,7135,UTC-04:00
05/07/2025 02:45:00 PM,95617,2918,5830,2918,0,7696,0,2100,8575,10069,7206,UTC-04:00
05/07/2025 03:00:00 PM,95618,2915,5839,2915,0,7643,0,2100,8592,10069,7227,UTC-04:00
05/07/2025 03:15:00 PM,95619,2913,5840,2913,643,7560,1820,2100,8599,10067,7231,UTC-04:00
05/07/2025 03:30:00 PM,95620,2914,5840,2914,0,7493,0,2100,8603,10067,7256,UTC-04:00
05/07/2025 03:45:00 PM,95621,2915,5840,2915,531,7367,1708,2100,8566,10066,7206,UTC-04:00
05/07/2025 04:00:00 PM,95622,2916,5840,2916,0,7209,0,2100,8555,10066,7073,UTC-04:00
05/07/2025 04:15:00 PM,95623,2915,5840,2915,650,7194,1826,2100,8545,10068,7000,UTC-04:00
05/07/2025 04:30:00 PM,95624,2915,5840,2915,0,7238,0,2100,8541,10068,6989,UTC-04:00
05/07/2025 04:45:00 PM,95625,2913,5840,2913,0,7234,0,2100,8539,10070,6966,UTC-04:00
05/07/2025 05:00:00 PM,95626,2912,5840,2912,0,7191,0,2100,8527,10071,6928,UTC-04:00
05/07/2025 05:15:00 PM,95627,2912,5840,2912,0,7099,0,2100,8516,10071,6885,UTC-04:00
05/07/2025 05:30:00 PM,95628,2913,5840,2913,0,7001,0,2100,8506,10071,6836,UTC-04:00
05/07/2025 05:45:00 PM,95629,2914,5840,2914,0,6929,0,2100,8484,10072,6802,UTC-04:00
05/07/2025 06:00:00 PM,95630,2913,5840,2913,0,6949,0,2100,8482,10073,6799,UTC-04:00
05/07/2025 06:15:00 PM,95631,2913,5841,2913,0,6905,0,2100,8478,10075,6779,UTC-04:00
05/07/2025 06:30:00 PM,95632,2912,5840,2912,0,6853,0,2100,8452,10074,6751,UTC-04:00
05/07/2025 06:45:00 PM,95633,2913,5840,2913,0,6781,0,2100,8453,10074,6721,UTC-04:00
05/07/2025 07:00:00 PM,95634,2915,5840,2915,0,6713,0,2100,8448,10075,6688,UTC-04:00
05/07/2025 07:15:00 PM,95635,2914,5840,2914,0,6642,0,2100,8404,10076,6655,UTC-04:00
05/07/2025 07:30:00 PM,95636,2915,5840,2915,0,6608,0,2100,8431,10078,6649,UTC-04:00
05/07/2025 07:45:00 PM,95637,2913,5843,2913,0,6588,0,2100,8429,10080,6629,UTC-04:00
05/07/2025 08:00:00 PM,95638,2913,5849,2913,0,6559,0,2100,8427,10083,6586,UTC-04:00
05/07/2025 08:15:00 PM,95639,2913,5850,2913,0,6509,0,2100,8420,10084,6536,UTC-04:00
05/07/2025 08:30:00 PM,95640,2911,5850,2911,0,6472,0,2100,8415,10085,6486,UTC-04:00
05/07/2025 08:45:00 PM,95641,2911,5850,2911,0,6456,0,2100,8412,10087,6454,UTC-04:00
05/07/2025 09:00:00 PM,95642,2910,5850,2910,0,6451,0,2100,8410,10089,6441,UTC-04:00
05/07/2025 09:15:00 PM,95643,2911,5850,2911,0,6454,0,2100,8408,10092,6440,UTC-04:00
05/07/2025 09:30:00 PM,95644,2911,5850,2911,0,6400,0,2100,8406,10095,6429,UTC-04:00
05/07/2025 09:45:00 PM,95645,2911,5850,2911,0,6341,0,2100,8403,10100,6401,UTC-04:00
05/07/2025 10:00:00 PM,95646,2911,5850,2911,0,6290,0,2100,8397,10102,6367,UTC-04:00
05/07/2025 10:15:00 PM,95647,2912,5850,2912,0,6239,0,2100,8394,10102,6327,UTC-04:00
05/07/2025 10:30:00 PM,95648,2912,5850,2912,0,6207,0,2100,8391,10104,6289,UTC-04:00
05/07/2025 10:45:00 PM,95649,2910,5850,2910,0,6198,0,2100,8393,10107,6263,UTC-04:00
05/07/2025 11:00:00 PM,95650,2912,5848,2912,0,6184,0,2100,8387,10110,6240,UTC-04:00
05/07/2025 11:15:00 PM,95651,2912,5850,2912,0,6161,0,2100,8386,10111,6212,UTC-04:00
05/07/2025 11:30:00 PM,95652,2909,5850,2909,0,6130,0,2100,8385,10114,6190,UTC-04:00
05/07/2025 11:45:00 PM,95653,2910,5847,2910,0,6088,0,2100,8381,10115,6167,UTC-04:00
05/08/2025 12:00:00 AM,95654,2910,5849,2910,0,6059,0,2100,8381,10117,6138,UTC-04:00
05/08/2025 12:15:00 AM,95656,2910,5847,2910,0,6039,0,2100,8339,10120,6128,UTC-04:00
05/08/2025 12:30:00 AM,95657,2908,5849,2908,0,6022,0,2100,8358,10120,6104,UTC-04:00
05/08/2025 12:45:00 AM,95658,2909,5848,2909,0,6001,0,2100,8355,10120,6078,UTC-04:00
05/08/2025 01:00:00 AM,95659,2908,5850,2908,0,6000,0,2100,8355,10125,6066,UTC-04:00
05/08/2025 01:15:00 AM,95660,2909,5847,2909,0,6000,0,2100,8355,10124,6057,UTC-04:00
05/08/2025 01:30:00 AM,95661,2909,5842,2909,0,5997,0,2100,8353,10123,6050,UTC-04:00
05/08/2025 01:45:00 AM,95662,2909,5840,2909,0,5997,0,2100,8353,10121,6043,UTC-04:00
05/08/2025 02:00:00 AM,95663,2909,5840,2909,0,5990,0,2100,8352,10120,6037,UTC-04:00
05/08/2025 02:15:00 AM,95664,2909,5840,2909,0,5990,0,2100,8349,10120,6030,UTC-04:00
05/08/2025 02:30:00 AM,95665,2909,5840,2909,0,5990,0,2100,8350,10120,6027,UTC-04:00
05/08/2025 02:45:00 AM,95666,2910,5840,2910,0,5990,0,2100,8347,10119,6022,UTC-04:00
05/08/2025 03:00:00 AM,95667,2910,5840,2910,0,5996,0,2100,8348,10120,6019,UTC-04:00
05/08/2025 03:15:00 AM,95668,2910,5840,2910,0,5996,0,2100,8346,10121,6017,UTC-04:00
05/08/2025 03:30:00 AM,95669,2911,5840,2911,0,5990,0,2100,8346,10122,6017,UTC-04:00
05/08/2025 03:45:00 AM,95670,2911,5840,2911,0,5991,0,2100,8343,10122,6019,UTC-04:00
05/08/2025 04:00:00 AM,95671,2911,5840,2911,0,5988,0,2100,8341,10122,6020,UTC-04:00
05/08/2025 04:15:00 AM,95672,2910,5840,2910,0,5986,0,2100,8338,10125,6015,UTC-04:00
05/08/2025 04:30:00 AM,95673,2910,5840,2910,0,5980,0,2100,8339,10126,6016,UTC-04:00
05/08/2025 04:45:00 AM,95674,2910,5840,2910,0,5967,0,2100,8337,10128,6011,UTC-04:00
05/08/2025 05:00:00 AM,95675,2910,5840,2910,0,5949,0,2100,8336,10127,5998,UTC-04:00
05/08/2025 05:15:00 AM,95676,2911,5840,2911,0,5922,0,2100,8333,10129,5982,UTC-04:00
05/08/2025 05:30:00 AM,95677,2909,5840,2909,0,5913,0,2100,8333,10132,5969,UTC-04:00
05/08/2025 05:45:00 AM,95678,2910,5840,2910,0,5910,0,2100,8332,10133,5953,UTC-04:00
05/08/2025 06:00:00 AM,95679,2910,5840,2910,0,5910,0,2100,8330,10134,5944,UTC-04:00
05/08/2025 06:15:00 AM,95680,2910,5840,2910,0,5913,0,2100,8328,10135,5934,UTC-04:00
05/08/2025 06:30:00 AM,95681,2910,5840,2910,0,5921,0,2100,8284,10137,5927,UTC-04:00
05/08/2025 06:45:00 AM,95682,2910,5840,2910,0,5930,0,2100,8314,10138,5932,UTC-04:00
05/08/2025 07:00:00 AM,95683,2909,5840,2909,0,5935,0,2100,8315,10140,5927,UTC-04:00
05/08/2025 07:15:00 AM,95684,2910,5840,2910,0,5940,0,2100,8312,10141,5928,UTC-04:00
05/08/2025 07:30:00 AM,95685,2909,5840,2909,0,5944,0,2100,8312,10141,5932,UTC-04:00
05/08/2025 07:45:00 AM,95686,2908,5840,2908,0,5959,0,2100,8313,10143,5940,UTC-04:00
05/08/2025 08:00:00 AM,95687,2907,5840,2907,0,5986,0,2100,8311,10144,5954,UTC-04:00
05/08/2025 08:15:00 AM,95688,2907,5840,2907,0,6004,0,2100,8313,10146,5968,UTC-04:00
05/08/2025 08:30:00 AM,95689,2908,5840,2908,0,6025,0,2100,8314,10147,5975,UTC-04:00
05/08/2025 08:45:00 AM,95690,2907,5840,2907,0,6039,0,2100,8316,10149,5984,UTC-04:00
05/08/2025 09:00:00 AM,95691,2907,5840,2907,0,6039,0,2100,8317,10150,5995,UTC-04:00
